MERCADO,TICKER,STOCK,#N/A,,,,,,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
NASDAQ,QQQ,NASDAQ:QQQ,5/05/2025 16:00:00,"484,6","489,03","484,1","485,93",28309490,"0,49%","-0,0059502","0,2212875389","0,5974245775","0,5971824855",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,6/05/2025 16:00:00,"479,56","485,05","478,19","481,41",32786310,"0,49%","-0,0093453","0,2305309813","0,6012480791","0,593697258",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,7/05/2025 16:00:00,"482,08","485,8","476,78","483,3",38109864,"0,49%","0,0039183","0,2096775166","0,5912370846","0,5934917909",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,8/05/2025 16:00:00,"488,53","492,7","484,17","488,29",39577592,"0,49%","0,0102719","0,1564248449","0,3524201406","0,5910784282",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,9/05/2025 16:00:00,"490,21","491,54","486,2","487,97",27767416,"0,49%","-0,0006556","0,1520426094","0,2869078019","0,590697278",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,12/05/2025 16:00:00,"506,99","507,89","501,48","507,85",45090616,"0,49%","0,0399322","0,265961792","0,3199485771","0,5978626272","0,534906238",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,13/05/2025 16:00:00,"509,16","517,39","508,42","515,59",53269573,"0,49%","0,0151257","0,2700895211","0,3225368886","0,5993398203","0,5365201781",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,14/05/2025 16:00:00,"516,77","519,23","515,75","518,68",47014516,"0,49%","0,0059752","0,2650319021","0,3217960761","0,5991727531","0,5334626204",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,15/05/2025 16:00:00,"516,52","521,93","515,17","519,25",50153275,"0,49%","0,0010983","0,2669645055","0,2775236277","0,5990179098","0,5323652074",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,16/05/2025 16:00:00,"520,66","521,7","517,1","521,51",48394603,"0,49%","0,0043430","0,2629114317","0,2756892691","0,5613952385","0,5321554535",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,19/05/2025 16:00:00,"514,24","522,53","514,24","522,01",52536154,"0,49%","0,0009583","0,2527923484","0,2351152701","0,5036634298","0,5321537366",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,20/05/2025 16:00:00,"519,47","520,93","516,66","520,27",42517561,"0,49%","-0,0033388","0,2391202967","0,2286107501","0,5047261583","0,5293793047",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,21/05/2025 16:00:00,"516,27",523,"511,24","513,04",71292831,"0,49%","-0,0139941","0,2729018454","0,2368662652","0,5023241236","0,5312450502",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,22/05/2025 16:00:00,"513,66","517,71","512,3",514,55607169,"0,49%","0,0018695","0,2722527834","0,2162277832","0,3240851914","0,5277839617",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,23/05/2025 16:00:00,"506,18","511,84","505,58","509,24",58368075,"0,49%","-0,0093038","0,2844484001","0,2222246411","0,2811497953","0,528353215",,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,27/05/2025 16:00:00,"516,15","521,71","514,59","521,22",47226323,"0,49%","0,0232528","0,2069148769","0,2363267775","0,2847651504","0,5250417603",,"0,2679211459"
